ID,X,Y,Timestamp,User ID,URL,TITLE
25142560@N00,7.5912089347839355,47.54791259765625,23/06/2006 20:58:00,25142560@N00,http://farm1.static.flickr.com/74/181023967_0c7ed7bad5_m.jpg,Basel Railway Station
25144425@N00,7.51868200302124,46.88313293457031,26/08/2006 22:13:00,25144425@N00,http://farm1.static.flickr.com/75/233708643_2c6301378f_m.jpg,light
25145737@N02,6.72543478012085,46.93059158325195,29/06/2008 13:15:00,25145737@N02,http://farm4.static.flickr.com/3035/3006747451_11e8b590cc_m.jpg,DSC01447
25148706@N02,8.56065559387207,47.40515899658203,26/09/2008 07:49:00,25148706@N02,http://farm4.static.flickr.com/3252/2890357853_a8f3b35870_m.jpg,Pollution?
25180713@N05,9.706419944763184,47.43552017211914,13/03/2008 17:47:00,25180713@N05,http://farm3.static.flickr.com/2224/2399881727_202d59c3fe_m.jpg,Maison familiale passive à Wolfurt - mars 2008
25191295@N02,8.88527774810791,47.295413970947266,28/06/2008 17:11:00,25191295@N02,http://farm4.static.flickr.com/3264/2623503525_5ec5757cd7_m.jpg,Panorama
25191295@N02,8.532341957092285,47.36573791503906,02/09/2008 21:45:00,25191295@N02,http://farm4.static.flickr.com/3289/2823162674_c8881a1d9c_m.jpg,zürich at night
25160520@N06,6.921665191650391,46.396400451660156,28/06/2008 13:37:00,25160520@N06,http://farm4.static.flickr.com/3138/3595643207_867baff47b_m.jpg,PC7 Team at Vertigo 2008
25193026@N04,7.451132774353027,46.948150634765625,19/03/2008 12:34:00,25193026@N04,http://farm3.static.flickr.com/2407/2452555568_6be7c55e63_m.jpg,Bern Shadows
25196485@N04,9.536991119384766,46.342899322509766,11/08/2008 16:49:00,25196485@N04,http://farm4.static.flickr.com/3172/2793217143_149ebb8b08_m.jpg,Soglio_PalazzoSalis_04
25206040@N00,6.583212852478027,46.55024337768555,14/07/2006 16:05:00,25206040@N00,http://farm1.static.flickr.com/66/215995434_3797468c3e_m.jpg,_7140916
25144425@N00,7.8387451171875,47.10471725463867,14/05/2006 15:13:00,25144425@N00,http://farm1.static.flickr.com/56/149860091_a8146ceed1_m.jpg,pose 1
25144425@N00,7.8387451171875,47.10471725463867,14/05/2006 15:15:00,25144425@N00,http://farm1.static.flickr.com/52/149860031_a3156322d9_m.jpg,pose 2
25165546@N05,9.345158576965332,47.250579833984375,14/08/2008 12:29:00,25165546@N05,http://farm4.static.flickr.com/3241/2778324639_d34c2a8d3f_m.jpg,Säntis; Switzerland
25165546@N05,9.189289093017578,47.70411682128906,14/08/2008 17:56:00,25165546@N05,http://farm4.static.flickr.com/3010/2779346692_8a2769d478_m.jpg,Mainau Island
25179694@N02,6.775753021240234,46.52086639404297,31/07/2007 12:27:00,25179694@N02,http://farm4.static.flickr.com/3244/2376194439_db4c231e02_m.jpg,Lac de Bret
25179694@N02,6.7742719650268555,46.51824188232422,03/11/2008 08:48:00,25179694@N02,http://farm4.static.flickr.com/3168/2998160449_8179bce80f_m.jpg,L aube
25179694@N02,6.773414134979248,46.5157585144043,02/12/2008 13:27:00,25179694@N02,http://farm4.static.flickr.com/3190/3115850205_53948a198a_m.jpg,Bruant jaune
25179694@N02,6.958465099334717,46.35077667236328,14/12/2008 10:38:00,25179694@N02,http://farm4.static.flickr.com/3279/3107236140_ac01c946f9_m.jpg,
25206040@N00,6.108483791351318,46.225341796875,24/12/2006 23:07:00,25206040@N00,http://farm1.static.flickr.com/154/335216276_dc0ae24661_m.jpg,_C247043
25206040@N00,6.108483791351318,46.225341796875,24/12/2006 23:11:00,25206040@N00,http://farm1.static.flickr.com/124/335216463_06f2385728_m.jpg,_C247049
25206040@N00,6.108483791351318,46.225341796875,24/12/2006 23:14:00,25206040@N00,http://farm1.static.flickr.com/131/335216777_6c264d3211_m.jpg,_C247054
25206040@N00,6.270071029663086,46.41748809814453,31/12/2006 22:16:00,25206040@N00,http://farm1.static.flickr.com/140/345473316_6d8c18c66f_m.jpg,_C317489
25206040@N00,7.133152008056641,46.47256088256836,20/01/2007 14:04:00,25206040@N00,http://farm1.static.flickr.com/182/364136489_6ff923a4e7_m.jpg,_1207758
25206040@N00,7.133152008056641,46.47256088256836,20/01/2007 14:11:00,25206040@N00,http://farm1.static.flickr.com/119/364136349_524356af0e_m.jpg,_1207767
25206040@N00,7.133152008056641,46.47256088256836,20/01/2007 14:47:00,25206040@N00,http://farm1.static.flickr.com/168/364112786_764c301a06_m.jpg,_1207824
25206040@N00,6.108483791351318,46.225341796875,10/02/2007 19:41:00,25206040@N00,http://farm1.static.flickr.com/165/387426640_d35122c6f1_m.jpg,_2107996
25206040@N00,6.108483791351318,46.225341796875,10/02/2007 20:47:00,25206040@N00,http://farm1.static.flickr.com/125/387428211_588b221d83_m.jpg,_2108008
25206040@N00,6.108483791351318,46.225341796875,10/02/2007 23:41:00,25206040@N00,http://farm1.static.flickr.com/146/387437636_7e308f919f_m.jpg,Playing WII: Boxing - WBA
25206040@N00,6.108483791351318,46.225341796875,10/02/2007 23:50:00,25206040@N00,http://farm1.static.flickr.com/123/387438093_d289c4bc5e_m.jpg,Playing WII: Bowling - Putting
25196485@N04,8.76983642578125,46.19504165649414,08/08/2008 10:12:00,25196485@N04,http://farm4.static.flickr.com/3063/2793212679_9f827b1b1f_m.jpg,locarno_film_festival_07
25196485@N04,8.76983642578125,46.19504165649414,08/08/2008 10:48:00,25196485@N04,http://farm4.static.flickr.com/3022/2794063752_dc0cbe0b37_m.jpg,locarno_film_festival_05
25206040@N00,6.108483791351318,46.225341796875,11/02/2007 00:20:00,25206040@N00,http://farm1.static.flickr.com/145/387440168_bdd30e274f_m.jpg,Playing WII: Tennis -03
25206040@N00,6.119137763977051,46.23445129394531,06/03/2007 22:03:00,25206040@N00,http://farm1.static.flickr.com/161/414394110_41666fe6c4_m.jpg,Porsche 004
25206040@N00,6.119137763977051,46.23445129394531,07/03/2007 13:54:00,25206040@N00,http://farm1.static.flickr.com/130/415041735_3da434e5f2_m.jpg,_A078935
25206040@N00,6.139317989349365,46.22144317626953,25/07/2006 01:48:00,25206040@N00,http://farm1.static.flickr.com/68/214935838_0b18225f88_m.jpg,_7251589
25206040@N00,6.150551795959473,46.208614349365234,05/08/2006 20:16:00,25206040@N00,http://farm1.static.flickr.com/67/208977672_5cc842e6e7_m.jpg,P8051909
25206040@N00,6.150551795959473,46.208614349365234,05/08/2006 21:19:00,25206040@N00,http://farm1.static.flickr.com/88/209096243_06ccd26976_m.jpg,P8051934
25206040@N00,6.139317989349365,46.22144317626953,09/08/2006 22:02:00,25206040@N00,http://farm1.static.flickr.com/66/212094185_664c16d297_m.jpg,_8092104
25206040@N00,6.149209976196289,46.20559310913086,12/08/2006 22:32:00,25206040@N00,http://farm1.static.flickr.com/66/213994623_e80f736f20_m.jpg,P8122258
25179694@N02,6.779164791107178,46.518653869628906,23/12/2007 16:51:00,25179694@N02,http://farm4.static.flickr.com/3084/2376250579_2deaae31ea_m.jpg,
25206040@N00,6.108483791351318,46.225341796875,19/08/2006 20:01:00,25206040@N00,http://farm1.static.flickr.com/69/219597981_633aede369_m.jpg,_8192495
25206040@N00,6.108483791351318,46.225341796875,19/08/2006 22:11:00,25206040@N00,http://farm1.static.flickr.com/82/219599204_f271bad243_m.jpg,_8192554
25206040@N00,6.108483791351318,46.225341796875,19/08/2006 23:04:00,25206040@N00,http://farm1.static.flickr.com/77/219599382_7fe7489d7e_m.jpg,_8192574
25206040@N00,6.108483791351318,46.225341796875,19/08/2006 23:28:00,25206040@N00,http://farm1.static.flickr.com/78/219599605_8b86795015_m.jpg,P8192593
25206040@N00,6.108483791351318,46.225341796875,19/08/2006 23:32:00,25206040@N00,http://farm1.static.flickr.com/67/219599728_2fc1796467_m.jpg,P8192599
25206040@N00,6.163523197174072,46.263851165771484,02/09/2006 19:24:00,25206040@N00,http://farm1.static.flickr.com/91/233502341_d2f68b0c37_m.jpg,_9023193
25206040@N00,7.133152008056641,46.47256088256836,20/01/2007 14:38:00,25206040@N00,http://farm1.static.flickr.com/179/364134992_1763eca305_m.jpg,_1207803
25206040@N00,7.082920074462891,46.58409881591797,19/05/2007 15:47:00,25206040@N00,http://farm1.static.flickr.com/217/509112971_c861723f6b_m.jpg,_A190152
25206040@N00,7.082920074462891,46.58409881591797,19/05/2007 15:50:00,25206040@N00,http://farm1.static.flickr.com/220/509088810_b3b898adb9_m.jpg,_A190157
25206040@N00,6.126079082489014,46.22292709350586,26/05/2007 11:11:00,25206040@N00,http://farm2.static.flickr.com/1115/528425110_e6e98da4f9_m.jpg,_A260198
25206040@N00,6.13989782333374,46.21944046020508,26/05/2007 14:19:00,25206040@N00,http://farm1.static.flickr.com/190/529703542_d66a7676e1_m.jpg,_A260265
25206040@N00,6.13989782333374,46.21944046020508,26/05/2007 15:08:00,25206040@N00,http://farm1.static.flickr.com/241/529706522_d42b896a7d_m.jpg,_A260311
25206040@N00,6.1437602043151855,46.209327697753906,27/05/2007 15:05:00,25206040@N00,http://farm1.static.flickr.com/252/529729920_58167a2157_m.jpg,_A270413
25206040@N00,8.61928939819336,47.67787170410156,03/06/2007 11:27:00,25206040@N00,http://farm2.static.flickr.com/1130/531381944_5e9641c5ae_m.jpg,_A030637
25206040@N00,8.61928939819336,47.67787170410156,03/06/2007 11:34:00,25206040@N00,http://farm2.static.flickr.com/1408/531487739_7606aacf9f_m.jpg,_A030646
25206040@N00,8.61928939819336,47.67787170410156,03/06/2007 11:58:00,25206040@N00,http://farm2.static.flickr.com/1166/531488677_343bfd2f25_m.jpg,_A030677
25206040@N00,8.61928939819336,47.67787170410156,03/06/2007 12:06:00,25206040@N00,http://farm2.static.flickr.com/1093/531383554_5e909f6ee1_m.jpg,_A030688
25206040@N00,6.119137763977051,46.23445129394531,06/03/2007 13:59:00,25206040@N00,http://farm1.static.flickr.com/165/414390080_1ae9611e14_m.jpg,Hummer
25206040@N00,8.61928939819336,47.67787170410156,03/06/2007 14:15:00,25206040@N00,http://farm2.static.flickr.com/1300/531490415_529b7a1b4a_m.jpg,_A030755
25206040@N00,6.119137763977051,46.23445129394531,06/03/2007 21:46:00,25206040@N00,http://farm1.static.flickr.com/183/414393259_3f45312f33_m.jpg,_3068812
25212307@N07,6.940611839294434,46.17412567138672,24/06/2007 13:05:00,25212307@N07,http://farm4.static.flickr.com/3136/2984938180_a04a4e239d_m.jpg,Les Dents du Midi... en Valais
25206040@N00,6.119137763977051,46.23445129394531,07/03/2007 15:54:00,25206040@N00,http://farm1.static.flickr.com/154/415049650_7080bad1b4_m.jpg,_A079303
25206040@N00,6.108483791351318,46.225341796875,19/08/2006 23:26:00,25206040@N00,http://farm1.static.flickr.com/87/219599572_447f04d726_m.jpg,P8192591
25206040@N00,6.500075817108154,46.50925064086914,06/04/2007 15:07:00,25206040@N00,http://farm1.static.flickr.com/249/450445204_2eae822568_m.jpg,_A060122
25206040@N00,6.500075817108154,46.50925064086914,06/04/2007 15:15:00,25206040@N00,http://farm1.static.flickr.com/201/450457519_2e3b4058cc_m.jpg,_A060125
25206040@N00,6.163523197174072,46.263851165771484,02/09/2006 20:12:00,25206040@N00,http://farm1.static.flickr.com/86/233503135_90ada52ccb_m.jpg,_9023227
25206040@N00,6.138482093811035,46.222618103027344,06/04/2007 19:04:00,25206040@N00,http://farm1.static.flickr.com/195/450455972_796800870d_m.jpg,_A060247
25234954@N00,6.962832927703857,46.224666595458984,28/01/2007 14:10:00,25234954@N00,http://farm1.static.flickr.com/174/373644231_e0f714b897_m.jpg,Little house
25234954@N00,6.9629998207092285,46.2244987487793,28/01/2007 14:12:00,25234954@N00,http://farm1.static.flickr.com/162/373645335_70a0bb2696_m.jpg,Winding
25234954@N00,7.5208330154418945,47.69466781616211,28/01/2007 22:41:00,25234954@N00,http://farm1.static.flickr.com/156/373652850_9570f2393f_m.jpg,Speedo
25206040@N00,6.13989782333374,46.21944046020508,26/05/2007 14:00:00,25206040@N00,http://farm2.static.flickr.com/1170/528534587_2e3578e4e9_m.jpg,_A260243
25241171@N00,8.56641674041748,46.555702209472656,26/06/2007 08:31:00,25241171@N00,http://farm2.static.flickr.com/1353/779924124_1cf519e08a_m.jpg,Monte Carlo or Bust
25241171@N00,6.117860794067383,46.235294342041016,14/03/2008 12:30:00,25241171@N00,http://farm3.static.flickr.com/2276/2340999034_f3ff8f6865_m.jpg,Morgan
25241171@N00,6.117860794067383,46.235294342041016,14/03/2008 12:36:00,25241171@N00,http://farm4.static.flickr.com/3251/2341059642_196612c9ba_m.jpg,Rinspeed sQuba
25241171@N00,6.117860794067383,46.235294342041016,14/03/2008 13:28:00,25241171@N00,http://farm3.static.flickr.com/2125/2342175447_b8dae4e6e9_m.jpg,Us & Winston
25234954@N00,6.98799991607666,46.31816864013672,29/07/2006 11:21:00,25234954@N00,http://farm1.static.flickr.com/62/204846923_9164e3ad14_m.jpg,Hiking above Leysin
25234954@N00,7.006332874298096,46.36349868774414,29/07/2006 12:35:00,25234954@N00,http://farm1.static.flickr.com/70/204940283_c30b392847_m.jpg,Hiking above Leysin
25234954@N00,7.458000183105469,46.315834045410156,30/07/2006 15:13:00,25234954@N00,http://farm1.static.flickr.com/60/205543221_aa5b7b5a06_m.jpg,Walking Bisse du Ro
25234954@N00,7.456999778747559,46.32383346557617,30/07/2006 15:47:00,25234954@N00,http://farm1.static.flickr.com/60/205580762_683026ffc3_m.jpg,Walking Bisse du Ro
25244001@N00,9.592388153076172,46.59638595581055,14/09/2007 16:15:00,25244001@N00,http://farm3.static.flickr.com/2360/2171277369_055ed2bd43_m.jpg,DSC10732_DXO.jpg
25234954@N00,7.452000141143799,46.948001861572266,23/07/2007 12:43:00,25234954@N00,http://farm2.static.flickr.com/1240/879309078_2f8d0251de_m.jpg,Spring
25244001@N00,9.592388153076172,46.59638595581055,16/09/2007 16:59:00,25244001@N00,http://farm3.static.flickr.com/2339/2171383473_83866ab8af_m.jpg,DSC10785_DXO.jpg
25244001@N00,8.476991653442383,47.38882064819336,20/12/2007 22:45:00,25244001@N00,http://farm3.static.flickr.com/2251/2125911908_cb947fc813_m.jpg,DSC12281_DXO.jpg
25244001@N00,8.476991653442383,47.38882064819336,20/01/2008 13:21:00,25244001@N00,http://farm3.static.flickr.com/2118/2206389896_e94f87eabc_m.jpg,DSC12488_DXO
25244001@N00,8.524810791015625,47.36516571044922,28/03/2008 16:33:00,25244001@N00,http://farm3.static.flickr.com/2362/2445041779_d1519d62e9_m.jpg,DSC12726_DXO_ACD.JPG
25244001@N00,8.524810791015625,47.36516571044922,28/03/2008 16:44:00,25244001@N00,http://farm4.static.flickr.com/3057/2445946840_3b6dca800c_m.jpg,DSC12757_DXO_ACD.JPG
25244001@N00,8.49800968170166,47.386295318603516,26/04/2008 13:35:00,25244001@N00,http://farm3.static.flickr.com/2079/2465096944_587141845c_m.jpg,MBO_0023.jpg
25244001@N00,8.023710250854492,46.73527145385742,03/05/2008 13:49:00,25244001@N00,http://farm4.static.flickr.com/3054/2478262194_25e210eed4_m.jpg,MBO_0135_ACD.JPG
25242931@N02,6.6958231925964355,46.286224365234375,15/02/2006 10:29:00,25242931@N02,http://farm4.static.flickr.com/3216/3056056917_94c7b594d8_m.jpg,Bendy Road
25234954@N00,7.003666877746582,46.36149978637695,29/07/2006 12:23:00,25234954@N00,http://farm1.static.flickr.com/57/204930741_bea97e9f25_m.jpg,Hiking above Leysin
25242931@N02,6.846316814422607,46.249271392822266,18/02/2006 07:38:00,25242931@N02,http://farm4.static.flickr.com/3072/3056106181_b4b4c4d950_m.jpg,Duck
25242931@N02,6.845822811126709,46.2497673034668,18/02/2006 07:48:00,25242931@N02,http://farm4.static.flickr.com/3186/3056114381_7755dfcfc3_m.jpg,Welcome to France
25244001@N00,7.905607223510742,46.56529235839844,09/10/2006 16:33:00,25244001@N00,http://farm1.static.flickr.com/101/303211474_ba32701a42_m.jpg,DSC_4525_DXO.jpg
25244001@N00,7.88100004196167,46.29069900512695,24/12/2006 19:24:00,25244001@N00,http://farm1.static.flickr.com/165/402088492_8f633f5d81_m.jpg,DSC_5766_DXO.jpg
25244001@N00,7.88100004196167,46.29069900512695,24/12/2006 19:57:00,25244001@N00,http://farm1.static.flickr.com/157/402108338_57aa2f2709_m.jpg,DSC_5774_DXO.jpg
25244001@N00,7.88100004196167,46.29069900512695,24/12/2006 20:00:00,25244001@N00,http://farm1.static.flickr.com/126/402117877_2e2a082643_m.jpg,DSC_5777_DXO.jpg
25244001@N00,7.85127592086792,46.237430572509766,29/12/2006 12:51:00,25244001@N00,http://farm1.static.flickr.com/142/342448162_03c8c2e6a1_m.jpg,DSC_5869_DXO.jpg
25244001@N00,7.597517013549805,47.17787170410156,29/12/2006 15:38:00,25244001@N00,http://farm1.static.flickr.com/153/342795448_aaf8ce09b1_m.jpg,DSC_5906_DXO.jpg
25244001@N00,8.521537780761719,47.36695861816406,24/06/2007 12:52:00,25244001@N00,http://farm3.static.flickr.com/2402/2043853125_e2dc9783e7_m.jpg,DSC10099_DXO.jpg
25748398@N07,7.596960067749023,46.40367889404297,09/09/2008 16:08:00,25748398@N07,http://farm4.static.flickr.com/3201/2858586265_dc58cd01ee_m.jpg,H. Weissert
25752084@N00,9.381937026977539,47.42601013183594,18/06/2007 10:07:00,25752084@N00,http://farm2.static.flickr.com/1095/1107003157_0d732db56d_m.jpg,Show us the town!
25781313@N04,6.4121527671813965,46.618934631347656,07/09/2008 16:29:00,25781313@N04,http://farm4.static.flickr.com/3111/2837142345_e4e736da36_m.jpg,Equipement de la marine Suisse
25781313@N04,6.673163890838623,46.93839645385742,14/09/2008 07:43:00,25781313@N04,http://farm4.static.flickr.com/3115/2858151659_861d6c2904_m.jpg,Les anneaux du 15.09.08
25756220@N03,8.83504581451416,46.025634765625,12/05/2008 14:01:00,25756220@N03,http://farm3.static.flickr.com/2080/2486678067_0eff7873e8_m.jpg,Genziane
25781313@N04,6.629648208618164,46.92438888549805,30/12/2008 21:08:00,25781313@N04,http://farm4.static.flickr.com/3246/3150838173_47112cae31_m.jpg,Au garde-à-vous pour retenir les derniers nuages de 2008
25764746@N05,8.5418701171875,47.372257232666016,27/01/2008 14:35:00,25764746@N05,http://farm4.static.flickr.com/3376/3431892117_59b849c997_m.jpg,Zuerich
25781193@N07,7.329424858093262,46.663631439208984,08/07/2008 19:25:00,25781193@N07,http://farm4.static.flickr.com/3177/2859941607_4682044344_m.jpg,Kaiseregg III
25781313@N04,6.579436779022217,46.90489196777344,31/03/2007 09:39:00,25781313@N04,http://farm3.static.flickr.com/2141/2498382681_ac200dac13_m.jpg,Doux Doubs - 31.03.07
25781313@N04,6.671618938446045,46.94076919555664,20/04/2008 00:49:00,25781313@N04,http://farm4.static.flickr.com/3192/2427515028_7545ab2464_m.jpg,Le plein hiver à Travers - 19.01.05
25748398@N07,8.542389869689941,47.374385833740234,01/05/2008 11:53:00,25748398@N07,http://farm4.static.flickr.com/3245/2459041933_a794bab4a0_m.jpg,1st of May; Marx or Mars?
25781313@N04,7.027162075042725,47.01886749267578,06/05/2008 22:07:00,25781313@N04,http://farm4.static.flickr.com/3291/2471952548_2401e004ee_m.jpg,Pour ces vaches un décor de toutes les couleurs - 06.05.08
25781313@N04,6.645525932312012,46.93326950073242,17/06/2008 21:48:00,25781313@N04,http://farm4.static.flickr.com/3259/2590217301_5ff7e23301_m.jpg,L un dans l autre - 17.06.08
25748398@N07,7.629404067993164,46.411373138427734,08/09/2008 11:34:00,25748398@N07,http://farm4.static.flickr.com/3167/2858584221_25bcdb2526_m.jpg,Désirée
25781313@N04,6.580467224121094,46.9035758972168,24/10/2008 06:38:00,25781313@N04,http://farm4.static.flickr.com/3253/2976730573_b63483e630_m.jpg,L anneau du 27.10.08
25781313@N04,6.1231608390808105,46.953895568847656,07/05/2008 17:00:00,25781313@N04,http://farm3.static.flickr.com/2142/2473097153_573071e7d3_m.jpg,Africa - 07.05.08
25781313@N04,6.510601043701172,46.65835952758789,07/06/2008 00:21:00,25781313@N04,http://farm4.static.flickr.com/3288/2755049802_8b091828c6_m.jpg,Les anneaux du 12.08.08
25781313@N04,6.579436779022217,46.90489196777344,28/06/2008 21:10:00,25781313@N04,http://farm4.static.flickr.com/3023/2619139994_d74970391e_m.jpg,Chapeau - 28.06.08
25812829@N00,8.540861129760742,47.36714172363281,05/05/2006 17:07:00,25812829@N00,http://farm1.static.flickr.com/50/140930672_83a0def192_m.jpg,Pillowfight 2006
25812829@N00,8.541763305664062,47.36964416503906,06/07/2007 17:10:00,25812829@N00,http://farm2.static.flickr.com/1015/746277256_c909e101ac_m.jpg,Aufm Riesenrad
25812829@N00,8.554466247558594,47.46131896972656,26/12/2007 15:31:00,25812829@N00,http://farm3.static.flickr.com/2399/2157052335_712fed0619_m.jpg,Schneeräumung aufm Rollfeld
25820491@N03,7.896595001220703,46.56808853149414,14/10/2008 13:00:00,25820491@N03,http://farm4.static.flickr.com/3155/2948112296_a4afd25b1d_m.jpg,
25820491@N03,7.907238006591797,46.578575134277344,14/10/2008 15:02:00,25820491@N03,http://farm4.static.flickr.com/3190/2948125974_487f1d141f_m.jpg,
25831992@N03,7.6180739402771,46.75810623168945,05/07/2008 09:10:00,25831992@N03,http://farm4.static.flickr.com/3036/2638689641_8d4531dc87_m.jpg,Der Armee liq shop / Army Shop
25798988@N07,8.384026527404785,46.45364761352539,28/09/2008 00:52:00,25798988@N07,http://farm4.static.flickr.com/3232/2892812003_6ef2376dce_m.jpg,Griespass
25836084@N06,8.77206802368164,46.34846878051758,31/08/2008 16:28:00,25836084@N06,http://farm4.static.flickr.com/3159/2841470224_6ec018c81d_m.jpg,_3872.JPG
25839514@N02,8.224140167236328,46.81309127807617,11/07/2008 20:37:00,25839514@N02,http://farm4.static.flickr.com/3157/2659014565_aafab0eb21_m.jpg,OpenAir Frauenfeld 2008
25812829@N00,8.308582305908203,47.05146789550781,24/06/2006 05:03:00,25812829@N00,http://farm1.static.flickr.com/59/173751463_42649fe0b9_m.jpg,Soundcheck vor dem KKL
25812829@N00,8.545109748840332,47.39817428588867,13/01/2008 13:07:00,25812829@N00,http://farm3.static.flickr.com/2023/2188855213_590d7febae_m.jpg,Irchel
25861631@N00,7.440319061279297,46.94891357421875,27/05/2007 23:54:00,25861631@N00,http://farm1.static.flickr.com/205/519970450_8c94adcde8_m.jpg,do make say think @ reitschule; bern; May 27 - 2007 (b)
25830894@N07,8.323172569274902,47.04269790649414,02/04/2007 18:48:00,25830894@N07,http://farm3.static.flickr.com/2149/2454369360_f0eb6d195d_m.jpg,Luzern_22
25835056@N00,6.8425397872924805,46.45987319946289,25/12/2007 13:15:00,25835056@N00,http://farm3.static.flickr.com/2119/2189356218_f57c3e0f3f_m.jpg,
25835056@N00,6.927732944488525,46.414146423339844,26/12/2007 13:03:00,25835056@N00,http://farm3.static.flickr.com/2256/2188690775_71c445a5e5_m.jpg,¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿; ¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿
25835056@N00,8.033146858215332,46.6241455078125,27/12/2007 07:24:00,25835056@N00,http://farm3.static.flickr.com/2257/2189225485_2892cc4c2f_m.jpg,¿¿¿¿¿¿¿ (¿¿¿¿¿¿; ¿¿¿¿¿¿)
25835056@N00,7.981633186340332,46.547462463378906,27/12/2007 12:15:00,25835056@N00,http://farm3.static.flickr.com/2266/2189367131_12b437d72f_m.jpg,¿¿¿¿ (¿¿¿¿¿¿)
25793223@N00,9.324258804321289,45.91433334350586,15/09/2007 15:34:00,25793223@N00,http://farm2.static.flickr.com/1012/1396344537_a540633ecd_m.jpg,GMG 2007
25835056@N00,7.43621301651001,46.94754409790039,30/12/2007 17:22:00,25835056@N00,http://farm3.static.flickr.com/2205/2190773455_52a98abc67_m.jpg,¿¿¿¿¿¿¿¿¿
25795606@N03,9.56394100189209,46.243499755859375,19/07/2008 22:06:00,25795606@N03,http://farm4.static.flickr.com/3123/2690597916_c8fd040514_m.jpg,Perfect Moon
25836084@N06,7.477054119110107,47.472198486328125,11/10/2008 18:10:00,25836084@N06,http://farm4.static.flickr.com/3010/2949735091_fb8456d335_m.jpg,P0110073.JPG
25899413@N04,7.602881908416748,46.00840759277344,25/04/2008 15:26:00,25899413@N04,http://farm4.static.flickr.com/3159/2467039937_b33262479b_m.jpg,CIMG2587
25899413@N04,7.602881908416748,46.00840759277344,25/04/2008 16:40:00,25899413@N04,http://farm4.static.flickr.com/3207/2467040429_aa1c420d9f_m.jpg,CIMG2591
25840258@N05,7.906894207000732,46.5986442565918,26/07/2006 22:31:00,25840258@N05,http://farm3.static.flickr.com/2244/2431051656_842bbdb6c2_m.jpg,Interlaken - Lauderbrunen Valley 3
25899413@N04,7.602881908416748,46.00840759277344,27/04/2008 09:14:00,25899413@N04,http://farm3.static.flickr.com/2239/2467889864_ec1162a45c_m.jpg,CIMG2760
25861631@N00,8.303604125976562,47.04719924926758,11/09/2008 21:34:00,25861631@N00,http://farm4.static.flickr.com/3046/3000970606_5ea7cff99d_m.jpg,david best (from fujiya & miyagi)
25865070@N05,7.44058084487915,46.95271682739258,08/05/2008 17:02:00,25865070@N05,http://farm3.static.flickr.com/2308/2476505249_17a9ffc300_m.jpg,
25865070@N05,7.434395790100098,46.9492301940918,12/05/2008 08:34:00,25865070@N05,http://farm3.static.flickr.com/2365/2486094007_524019f3b1_m.jpg,
25865070@N05,7.586832046508789,47.56133270263672,15/05/2008 08:57:00,25865070@N05,http://farm4.static.flickr.com/3221/2495146610_6ba7299c5e_m.jpg,
25865070@N05,7.586927890777588,47.5721321105957,17/05/2008 12:06:00,25865070@N05,http://farm3.static.flickr.com/2206/2499315301_09e89c1910_m.jpg,
25865070@N05,7.586927890777588,47.5721321105957,17/05/2008 12:10:00,25865070@N05,http://farm4.static.flickr.com/3283/2499325471_3864cb65ec_m.jpg,
25835056@N00,7.997183799743652,46.57518768310547,27/12/2007 09:52:00,25835056@N00,http://farm3.static.flickr.com/2406/2189245953_bb23782c7f_m.jpg,¿¿¿¿¿¿¿¿¿¿ = ¿!!
25865070@N05,7.5876898765563965,47.58500671386719,17/05/2008 12:27:00,25865070@N05,http://farm3.static.flickr.com/2015/2499360135_59c45f9f11_m.jpg,
25835056@N00,7.908551216125488,46.594635009765625,27/12/2007 14:26:00,25835056@N00,http://farm3.static.flickr.com/2420/2190589502_7061a1eff3_m.jpg,Lauterbrunnen ¿¿¿
25835056@N00,7.893035888671875,46.55845642089844,27/12/2007 17:23:00,25835056@N00,http://farm3.static.flickr.com/2074/2190618118_3928ed3dc3_m.jpg,
25835056@N00,7.893035888671875,46.55845642089844,27/12/2007 17:31:00,25835056@N00,http://farm3.static.flickr.com/2050/2189841795_ecd0eb01f5_m.jpg,¿¿¿¿¿¿¿
25835056@N00,8.313535690307617,47.05551528930664,29/12/2007 14:53:00,25835056@N00,http://farm3.static.flickr.com/2040/2191172150_34e742ede5_m.jpg,¿¿¿¿¿
25835056@N00,8.307302474975586,47.05140686035156,29/12/2007 15:23:00,25835056@N00,http://farm3.static.flickr.com/2172/2191197002_7b877352e0_m.jpg,¿¿¿¿¿¿¿¿¿¿¿
25899413@N04,8.247040748596191,46.32233428955078,18/03/2007 08:29:00,25899413@N04,http://farm3.static.flickr.com/2393/2453380971_7f1e4c7fd5_m.jpg,DSC04677
25835056@N00,7.444814205169678,46.94843673706055,30/12/2007 14:35:00,25835056@N00,http://farm3.static.flickr.com/2314/2191426834_ff33a389f0_m.jpg,¿¿¿¿¿
25835056@N00,7.458284854888916,46.94847106933594,30/12/2007 15:07:00,25835056@N00,http://farm3.static.flickr.com/2281/2191472510_edc68d81ec_m.jpg,¿¿¿¿¿¿¿¿¿
